	Quality	ID1	ID2	String1	String2
2690	1	2174134	2174119	Prospects aerospace industry are improving developments contributing enhancement capability country Mr. Tellier said	Prospects aerospace industry are improving developments contributing enhancement aircraft financing country said Paul Tellier Bombardier executive
2691	1	359225	359173	astronomers surveying region Jupiter have detected moons bringing planet total	Astronomers have clocked moons orbiting Jupiter bringing total
2692	0	3366214	3366092	victim woman died Tuesday night burn unit childrens Hospital Medical Center Akron	person year woman was condition burn unit Akron Children Hospital
2693	1	1808482	1808598	leaders were town flight	newspaper reported leaders were town part Columbia flight
2694	1	192881	192950	council resolution is considered giving entities Baghdad authority export oil	resolution U.S. U.N. entity Baghdad has authority export oil
2695	0	1802788	1803098	week lawyers asked Gov. Mark R. Warner grant clemency governor declined intervene	week lawyers asked Warner grant clemency conditions have lead sentencing hearing
2696	1	786550	786525	benefit is everyone Medicare Medicare 're setting	drug benefit is everyone Medicare Medicare 're setting Grassley said
2697	0	2283737	2283794	weeks leading execution Florida officials received letters	Florida officials connected case have received letters accompanied rifle bullets
2698	1	2826681	2826474	disagreement music sales was disclosed documents filed week judge made court yesterday	fight music sales was disclosed documents made Monday court
2699	1	1619310	1619273	insisted be published death	had condition book be published death
2700	1	348914	348494	MONUC troops are based Bunia force has mandate manpower stop fighting	United Nations has troops ground have mandate manpower stop fighting
2701	1	44610	44377	Garner said Iraq reconstruction was had expected war caused infrastructure damage refugees anticipated	Garner said reconstruction be anticipated war caused damage created refugees
2702	0	260052	259880	president began speech acknowledging terrorist attacks Saudi Arabia killed people Americans	Bush lashed bombings Saudi Arabia killed people number Americans
2703	1	2916161	2916192	's Russians hit x-mark ground Robert Navias said	's Russians hit x-mark ground
2704	1	2138001	2137921	institute estimates year supermarket sales margin went pay employee costs	FMI estimates year percent supermarket sales margin went pay employee costs wages benefits
2705	1	260958	260935	retirees increase third population	retirees account third population fifth today
2706	0	2331890	2331242	had served years prison crime death row was released	had served years prison death row was released judge pardoned governor
2707	0	712430	712184	is John Goold said Monday	complain misconduct John Goold deputy district attorney Stanislaus County said
2708	1	1849916	1849885	Samudra textile salesman is charged church bombings Indonesia Christmas Eve people died	Samudra textile salesman is charged series church bombings Indonesia Christmas Eve people were killed
2709	1	2131330	2131369	have ties relationship has been frayed crisis North ambitions	have ties relationship has been frayed spat North Korea ambitions
2710	1	3194797	3194846	carrier flying Baghdad Royal Jordanian suspended flights days	passenger airline serving Baghdad Royal Jordanian said was suspending service days
2711	1	2881745	2881969	make apologies fact negotiations have been undertaken secret Mr Truss said	Mr Truss said made apologies negotiations had been undertaken
2712	0	2564665	2564687	official discussing case grounds anonymity identified suspect Ahmed Mehalba	official describing apprehension Boston Logan International Airport identified suspect Ahmed Mehalba
2713	1	2249237	2249305	Parson was charged causing attempting cause damage computers	Parson is charged count causing damage computer
2714	0	556143	556050	obligation pay rent continues attacks Sept. destruction Center suit says	obligation pay rent continues attacks September suit says
2715	0	363199	362925	Investors were banks are being audited be dealt way	banks are being audited face scrutiny
2716	1	54403	54456	Bennett told Newsweek years say 've come	years say 've come said
2717	1	920002	919819	is communication difficulties trouble ECB said Ken Wattret BNP Paribas	is communication troubles have dogged ECB past said Ken Wattret BNP Paribas
2718	1	2410404	2410369	're going defend charges court said Ira Lee Sorkin Furst attorney	Rob Furst intends defend charges court said Ira Lee Sorkin Furst attorney
2719	1	389239	389299	court public need know details defendant fraud judge said	court public need know defendants fraud said
2720	1	1580672	1580644	Committee yesterday cleared Blair cabinet accusation	report committee absolved Mr. Blair charges doctoring intelligence
2721	1	861118	861396	searches have found stockpiles weapons evidence program	stockpiles weapons have turned has evidence program
2722	1	3187846	3187778	keywords are supported Web portals	portals support keywords Web site said
2723	0	698946	698932	Standard Poor .SPX slipped points percent	.IXIC crept points percent
2724	1	1970948	1970905	is time United States whales have been released stranding incident	Today experts perform United States release whales stranding incident
2725	1	2226181	2226166	are total women enrolled academy report said	were women enrolled academy time survey
2726	1	1694716	1694679	framework provides capabilities build WS Security define extensions request issue security tokens manage trust relationships secure conversations	WSE WS Trust WS SecureConversation build WS Security define extensions request issue security tokens manage relationships secure conversations
2727	1	2652187	2652218	U.S. Supreme Court hear arguments Wednesday companies be sued Americans Disabilities Act refusing rehire drug users	court hear arguments today companies be sued ADA refusing rehire drug users
2728	0	1454077	1453878	has established group revise constitution protect property	left reference amending constitution guarantee property rights
2729	1	1952536	1952630	was fly plane White House Karas said	was fly plane White House
2730	1	2945693	2945847	IRS said taxpayers avoid checks having refunds deposited accounts	IRS said taxpayers avoid problems refunds having refunds deposited accounts
2731	1	2065523	2065836	men women bases California were deployed Iraq	troops based California were deployed Iraq
2732	1	2222998	2223097	BP shares slipped percent pence afternoon trading London Stock Exchange	BP shares slipped cents Friday trading Stock Exchange
2733	0	2566907	2567384	worry treatment leave son	fear treatment stunt boy growth leave
2734	1	2561999	2561941	accounting charge company says lost cents share quarter ended June	charge Santa Clara Calif company said Monday lost cents share period ending June
2735	0	2268482	2268400	parade moves Eastern Parkway section Brooklyn went district Davis represented	parade moved Eastern Parkway Crown Heights hundreds thousands spectators went district Davis represented
2736	1	1258196	1258284	company said expects earnings cents cents share outlook cents cents	Avery Dennison said expects profit cents cents share outlook cents cents
2737	0	137972	137865	Byrd speaking Senate floor said questioned motives president assumes garb warrior purposes speech	do question motives president assumes garb warrior purposes speech
2738	1	698949	698934	experts believe stocks have rallied reports weeks	analysts believe stocks have rallied picture economy provided data
2739	1	547163	547154	NASD alleges Young flew times Tyco jets accompanied Kozlowski	NASD alleges analyst flew multiples times Tyco jets business trips accompanied Kozlowski
2740	1	3192829	3192751	has margin error	had margin error percentage points
2741	1	667291	667038	believe report is courts have ruled department actions are law	Comstock said courts have ruled detentions are law
2742	1	144758	144855	conclude plaintiffs have shown Iraq provided material support Bin Laden Al Qaeda Baer said	Judge Harold Baer concluded Wednesday lawyers victims have shown Iraq provided material support bin Laden al Qaida
