	Quality	ID1	ID2	String1	String2
2032	0	339203	339611	package,included,increases city taxes	,objects,increases package
2033	1	1119244	1119355	Buyers report,purchase said,Windows Office desktop taxes	Buyers report,choose said,Windows Office desktop baht US taxes
2034	1	1655915	1655425	planet,'s,	Astronomers,have found known,planet universe
2035	0	861289	861467	Rice,asked were said is was built,weapons program concealment	fact,is was built,program concealment
2036	1	1513825	1513801	,have been identified,Medical Examiner Office Melena brother Angel Narcisco Del Lozano	Office Medical Examiner,has identified,passengers scene Angel Melena Narcisco Del Lozano
2037	0	2182281	2182333	inspectors,have discovered heightening,traces uranium facility worries country program	NITED NATIONS Aug. inspectors,have found distributed,traces uranium facility report today
2038	0	458141	458283	Nelson,had received go,foul quarter	Nelson,stared leading,referee Joey Crawford timeout quarter San Antonio
2039	1	956131	956277	Dynes,get,year increase Atkinson salary	position Dynes,earn,increase Atkinson salary
2040	0	1617908	1617844	Shares Coke,closed,trading Thursday	morning trading Stock Exchange shares,were,cents
2041	1	1851443	1851377	Qualcomm,has enjoyed selling,years CDMA chips competition	Qualcomm Hubach,has enjoyed said,years competition statement
2042	1	1317734	1317762	Predictions,ranged,cents share Thomson First Call	analysts,had expected,cents share Thomson First Call
2043	1	2179199	2179139	classes Administration,are booked said plans double,September classes January	classes agency,are booked said plans double,end September classes January
2044	0	2141865	2141906	judge,ruled violated ordered removed,monument law	courts,have ruled violates,monument ban state religion
2045	1	968648	968698	shares Sovereign,lost,cents %	shares,closed,Stock Exchange cents percent
2046	1	726532	726838	recommendations,included protect,counsel oceans White House creation councils system reserves	recommendations,included protect,creation councils system reserves
2047	1	2139506	2139427	,work ensure,board transition	,said work ensure,regulators corporation transition
2048	1	69689	69610	quarter Cisco,earned,cents share sales	Cisco,reported ending,earnings cents share revenue quarter April
2049	0	3031856	3031886	hearing,comes,time Microsoft	appeals court,has proved,venue Microsoft
2050	1	713976	713992	remains immigrants,were found escaped left,Tuesday railroad car immigrants companions	immigrants,were found escaped left,railroad hopper car Tuesday days immigrants companions
2051	1	2965576	2965701	Gasps,be heard was displayed,courtroom photo	Gasps,be heard was projected,photo screen
2052	1	2745024	2745055	month,narrowed,range	month,,
2053	1	2167155	2167070	Sir Wilfred,,	Sir Wilfred,,
2054	1	899424	899513	Arifin statement,has disclosed is planning said,I.S.D. group individuals attacks targets Thailand	Arifin,has disclosed is planning,group individuals attacks targets Thailand
2055	1	1349834	1349741	amendment Rep. Ellen Tauscher California,create investigate was rejected,committee Iraq intelligence failures grounds	proposal,create investigate was rejected,committee Iraq intelligence failures grounds
2056	1	1692076	1692027	Intel,updated said was proceeding planned,investors quarter business	Intel,said ended was expected,quarter business June
2057	1	1761554	1761455	NAFTA ruling Rusty Wood chairman coalition,confirms dump said,producers lumber U.S. market release	NAFTA ruling Rusty Wood chairman Coalition Fair Lumber Imports,confirms dump said,producers lumber U.S. market
2058	1	1614277	1614170	data,exists indicate poses,situation repair stations safety concern	Kathleen Bergen,said indicate poses,data situation safety problems
2059	1	2566958	2567329	Doctors Daren Barbara Jensen,have advised get refused fearing stunt leave,boy chemotherapy treatment Parker growth	Jensen,refused heed fearing stunt leave,doctors recommendation chemotherapy treatment Parker growth
2060	1	2151806	2151276	Jose Maria Odriozola,said be excluded,Drummond championships	,have proposed be excluded,IAAF council Drummond championships
2061	0	672288	672347	companies,have,revenues employees customers countries	deal,creates,company revenues employees customers
2062	1	3050971	3051204	teen,stabbed killing,year boy reason	,told was stabbed,investigators mid-teens year boy reason
2063	1	725121	725587	Lewinsky imbroglio,seemed manufactured leaked,scandal extracts opponents yesterday	Lewinsky imbroglio,seemed manufactured,scandal opponents
2064	1	2324709	2325029	analysts,think provide are based,payroll statistics survey businesses picture economy figures sample	analysts,said believe provide are based,payroll statistics picture economy sample
2065	0	2040232	2039692	years Brooks,was killed,Monday Aug. automobile accident Minnesota	Brooks Taylor,was killed lost,automobile accident Monday Minnesota friend
2066	0	1912532	1912656	Prince,is replacing remain,Sanford Sandy Weill Citigroup chairman	Prince,heads is replacing,Citigroup bank Sanford Weill CEO
2067	1	2931098	2931144	Gilead,had,earnings cents share year quarter	profit company,climbed said,cents share year
2068	1	445422	445299	Mohcine Douali,lives said was,centre Algiers shock	Mohcine Douali,was said lives,shock Algiers
2069	0	67955	67994	Amendment Justice Ruth Bader Ginsburg,does shield wrote,fraud court	Amendment Justice Ruth Bader Ginsburg,does shield wrote,fraud court Madigan v. Telemarketing Associates No.
2070	1	2733813	2733802	,works march see happens said,	,works do know see happens,
2071	1	3033679	3033652	strength demand credit Mr Macfarlane,increases associated delaying is called said,danger rate rise grounds	strength demand credit,increases associated delaying is called,danger tightening policy grounds
2072	1	1163538	1163992	trial judders minister halt co-defendants case,are protected,	co-defendants case,is spared are protected,threat
2073	0	114464	114645	Dusty Baker,sees struggling,slugger	Tonight Dusty Baker,was said,catcher
2074	1	2438109	2437946	SiteFinder service,was launched has come say overstepped,criticism users analysts VeriSign authority	SiteFinder service,was launched has drawn complain overstepped,Monday criticism Internet users VeriSign authority
2075	1	1730708	1730772	Chevrolet Tahoe,was found,Va. parking lot June	sport utility vehicle,was found abandoned,June license plates Virginia Beach Va
2076	0	3022381	3022308	comment court,declined hear,appeals	defeat Roy Moore,was expected,
2077	0	644788	644816	Woods,had put win said,stretch holes contention	Woods,had put said referring,stretch holes contention Saturday
2078	1	1039676	1039623	Franklyn M. Bergonzi,pleaded agreed cooperate,guilty count conspiracy June prosecutors	week Franklyn Bergonzi,pleaded agreed cooperate,guilty count conspiracy government investigation
2079	0	342112	342381	Modesto Bee NBC Goold,were notified had been intercepted said,calls	Journalists,were notified had been intercepted,people phone calls
2080	1	3090804	3090985	view,is believe was prefer have,terrorists al Qaeda events	view,is believe was prefer have,terrorists Al Qaeda events
2081	0	1600352	1600447	Steverson,said was known did like,Williams racist Blacks	Steverson,said was,Williams racist
2082	0	2587656	2587753	police,opened stormed demanding be given claimed have paid,fire downtown Baghdad today demonstrators police station jobs bribes	police,opened demanding stormed threw said,fire downtown Baghdad Wednesday demonstrators jobs police station stones officers
2083	1	3395489	3395451	decision court,reaffirmed protecting lessened guaranteed,findings Roe abortion choice standards protection women	case Supreme Court,reaffirmed protecting lessened guaranteed,findings Roe abortion choice standards protection women
2084	1	1089349	1089335	profit quarter,was compiled,penny estimate Thomson First Call	earnings,beat surveyed,penny estimate analysts Thomson First Call
2085	1	556146	556044	percent employees company,were killed,attack	per cent employees time,were killed,
2086	1	1263434	1263562	bidders,have expressed,interest tycoon Marvin Davis Edgar Bronfman Jr.	bidders,have expressed buying,interest assets Davis Bronfman
2087	1	312323	312507	Bush,said plans meet make,scientists experts determination bill weeks	Bush,said plans meet decide,scientists experts bill fate weeks
2088	0	1911604	1911550	annuity sales,were,percent year	annuity sales,surged,percent
2089	0	2859089	2859061	officials,moved talk,	officials,said were,Snow rate comments Washington policy observation economy
2090	1	1042499	1042394	subset women treatment chemotherapy,appeared show,improvement survival	subset patients women treatment chemotherapy,appeared show,trend improvement survival
2091	1	3149040	3149074	Intel Xeon,surpassed become rising,HP PA RISC processor systems June November	Xeon Intel,surpassed become used rising,HP PA RISC processor systems June November
2092	0	130087	129778	composite index,lost falling,ground points	Nasdaq Composite Index,lost,percent slide days
2093	1	2309397	2309420	Sonya Soutus,are dismissed said,court majority plaintiff claims	Ben Deutsch,are dismissed said,court majority plaintiff claims
2094	0	490018	490064	UBS Warburg,downgraded,Altria Dow member valuation	,fell downgraded citing,percent UBS valuation
2095	1	2898540	2898554	distribution center letters,passed was fumigated wound,years gas crews decontamination process weekend	Workers,cleaning laced had passed planned complete,distribution center letters anthrax years fumigation operation Sunday
2096	1	98417	98647	task military,is provide,security meantime	task U.S. military period,is provide,security
2097	1	1265264	1265297	A920,comes,printer scanner copier	A920 Dell,is combines,device functions
2098	0	2565371	2565170	FTC,has asked suspend appeals,court decision agency	Edward W. Nottingham Denver,denied suspend appeals,FTC request decision agency
2099	1	2933884	2933714	Officials,said be used verify had stayed,data time	Officials,said be used verify have exceeded,data travelers stay
2100	1	1357528	1357493	portion investors,has seen said,bids	portion GM analyst,drew looking said,bids deal
